FECHA,TMAX,TMIN,NOMBRE
17052023,26.5,14.0,CHEPES
17052023,,10.9,CHILECITO AERO
17052023,19.5,8.9,CIPOLLETTI
17052023,15.6,11.4,COMODORO RIVADAVIA AERO
17052023,25.4,11.4,CONCORDIA AERO
17052023,28.8,14.6,CORDOBA AERO
17052023,28.1,17.2,CORDOBA OBSERVATORIO
17052023,20.0,12.0,CORONEL PRINGLES AERO
17052023,19.9,13.4,CORONEL SUAREZ AERO
17052023,27.2,13.6,CORRIENTES AERO
17052023,,11.6,DOLORES AERO
17052023,14.2,2.5,EL BOLSON AERO
17052023,8.9,0.0,EL CALAFATE AERO
17052023,25.0,15.0,EL PALOMAR AERO
17052023,,11.6,EL TREBOL
17052023,27.9,16.2,ESCUELA DE AVIACION MILITAR AERO
17052023,10.2,,ESQUEL AERO
17052023,24.6,16.6,EZEIZA AERO
17052023,27.7,14.1,FORMOSA AERO
17052023,21.5,10.5,GENERAL PICO AERO
17052023,9.6,6.0,GOBERNADOR GREGORES AERO
17052023,26.6,11.8,GUALEGUAYCHU AERO
17052023,26.3,11.8,IGUAZU AERO
17052023,27.0,11.5,ITUZAINGO
17052023,27.0,7.0,JACHAL
17052023,25.6,14.0,JUJUY AERO
17052023,24.0,13.1,JUJUY U N
17052023,25.8,10.6,JUNIN AERO
17052023,23.9,14.3,LA PLATA AERO
17052023,22.2,-2.8,LA QUIACA OBSERVATORIO
17052023,27.7,14.3,LA RIOJA AERO
17052023,25.6,12.9,LABOULAYE AERO
17052023,25.5,14.2,LAS FLORES
17052023,29.5,,LAS LOMITAS
17052023,19.0,3.9,MALARGUE AERO
17052023,12.0,-0.3,MAQUINCHAO
17052023,24.5,10.8,MAR DEL PLATA AERO
17052023,27.9,10.3,MARCOS JUAREZ AERO
17052023,25.0,,MARIANO MORENO AERO
17052023,22.8,13.5,MENDOZA AERO
17052023,22.3,13.2,MENDOZA OBSERVATORIO
17052023,,12.0,MERCEDES AERO (CTES)
17052023,,12.5,MERLO AERO
17052023,25.2,12.0,METAN
17052023,,11.7,MONTE CASEROS AERO
17052023,25.0,15.3,MORON AERO
17052023,19.7,7.9,NEUQUEN AERO
17052023,27.0,10.9,NUEVE DE JULIO
17052023,27.0,11.0,OBERA
17052023,23.1,10.8,OLAVARRIA AERO
17052023,28.1,14.8,ORAN AERO
17052023,25.0,12.3,PARANA AERO
17052023,13.7,4.2,PASO DE INDIOS
17052023,26.1,12.7,PASO DE LOS LIBRES AERO
17052023,28.2,13.5,PEHUAJO AERO
17052023,,2.0,PERITO MORENO AERO
17052023,17.6,12.5,PIGUE AERO
17052023,28.1,14.8,PILAR OBSERVATORIO
17052023,26.8,14.0,POSADAS AERO
17052023,29.2,12.5,PRESIDENCIA ROQUE SAENZ PENA AERO
17052023,14.0,8.8,PUERTO DESEADO AERO
17052023,20.2,8.2,PUERTO MADRYN AERO
17052023,22.5,12.0,PUNTA INDIO B.A.
17052023,26.6,12.7,RAFAELA AERO
17052023,29.5,14.1,RECONQUISTA AERO
17052023,28.2,10.5,RESISTENCIA AERO
17052023,25.5,12.1,RIO CUARTO AERO
17052023,10.0,1.8,RIO GALLEGOS AERO
17052023,6.8,0.6,RIO GRANDE B.A.
17052023,32.0,18.8,RIVADAVIA
17052023,24.5,13.5,ROSARIO AERO
17052023,25.8,12.7,SALTA AERO
17052023,20.6,4.5,SAN ANTONIO OESTE AERO
17052023,24.7,11.0,SAN FERNANDO AERO
17052023,24.0,12.0,SAN JUAN AERO
17052023,12.8,6.4,SAN JULIAN AERO
17052023,22.5,11.8,SAN LUIS AERO
17052023,21.9,12.5,SAN MARTIN (MZA)
17052023,15.0,7.8,SAN RAFAEL AERO
17052023,,,SANTA CRUZ AERO
17052023,20.3,9.8,SANTA ROSA AERO
17052023,25.7,,SANTA ROSA DE CONLARA AERO
17052023,29.0,17.6,SANTIAGO DEL ESTERO AERO
17052023,26.6,15.0,SAUCE VIEJO AERO
17052023,27.4,12.9,SUNCHALES AERO
17052023,21.5,6.7,TANDIL AERO
17052023,29.0,16.2,TARTAGAL AERO
17052023,29.2,14.5,TERMAS DE RIO HONDO AERO
17052023,31.5,7.0,TINOGASTA
17052023,20.1,2.1,TRELEW AERO
17052023,,12.0,TRENQUE LAUQUEN
17052023,22.4,14.5,TRES ARROYOS
17052023,26.3,13.5,TUCUMAN AERO
17052023,7.9,2.7,USHUAIA AERO
17052023,19.2,4.8,USPALLATA
17052023,27.0,10.5,VENADO TUERTO AERO
17052023,18.8,9.8,VICTORICA
17052023,,4.2,VIEDMA AERO
17052023,29.0,15.0,VILLA DE MARIA DEL RIO SECO
17052023,25.8,14.0,VILLA DOLORES AERO
17052023,24.2,12.0,VILLA GESELL AERO
17052023,22.8,11.6,VILLA REYNOLDS AERO
16052023,23.5,17.1,AEROPARQUE AERO
16052023,24.5,6.9,AZUL AERO
16052023,25.2,10.9,BAHIA BLANCA AERO
16052023,13.0,7.4,BARILOCHE AERO
16052023,-9.0,-14.6,BASE BELGRANO II
16052023,4.0,-1.0,BASE CARLINI (EX JUBANY)
16052023,1.9,-5.2,BASE ESPERANZA
16052023,0.7,-6.7,BASE MARAMBIO
16052023,1.7,0.0,BASE ORCADAS
16052023,0.2,-5.0,BASE SAN MARTIN
16052023,23.7,9.9,BENITO JUAREZ AERO
16052023,24.9,15.6,BERNARDO DE IRIGOYEN AERO
16052023,27.5,10.0,BOLIVAR AERO
16052023,25.5,15.8,BUENOS AIRES OBSERVATORIO
16052023,,11.3,CAMPO DE MAYO AERO
16052023,31.0,15.4,CATAMARCA AERO
16052023,29.0,13.0,CERES AERO
16052023,27.1,14.2,CHAMICAL AERO
16052023,14.0,9.8,CHAPELCO AERO
16052023,26.5,15.5,CHEPES
16052023,,9.2,CHILECITO AERO
16052023,24.0,6.8,CIPOLLETTI
16052023,18.9,11.3,COMODORO RIVADAVIA AERO
16052023,25.9,11.9,CONCORDIA AERO
16052023,29.2,13.4,CORDOBA AERO
16052023,29.6,16.8,CORDOBA OBSERVATORIO
16052023,25.2,9.5,CORONEL PRINGLES AERO
16052023,25.3,9.0,CORONEL SUAREZ AERO
16052023,27.8,11.8,CORRIENTES AERO
16052023,,11.9,DOLORES AERO
16052023,15.7,2.0,EL BOLSON AERO
16052023,12.9,4.5,EL CALAFATE AERO
16052023,25.6,10.5,EL PALOMAR AERO
16052023,,,EL TREBOL
16052023,29.0,14.9,ESCUELA DE AVIACION MILITAR AERO
16052023,14.2,,ESQUEL AERO
16052023,25.7,14.4,EZEIZA AERO
16052023,27.8,10.4,FORMOSA AERO
16052023,27.0,11.5,GENERAL PICO AERO
16052023,14.5,8.5,GOBERNADOR GREGORES AERO
16052023,27.0,12.2,GUALEGUAYCHU AERO
16052023,26.3,11.4,IGUAZU AERO
16052023,28.0,9.5,ITUZAINGO
16052023,30.0,4.0,JACHAL
16052023,26.3,12.7,JUJUY AERO
16052023,24.4,10.7,JUJUY U N
16052023,26.8,9.6,JUNIN AERO
16052023,24.2,12.7,LA PLATA AERO
16052023,21.0,-0.3,LA QUIACA OBSERVATORIO
16052023,27.7,12.8,LA RIOJA AERO
16052023,30.0,11.0,LABOULAYE AERO
16052023,24.0,12.5,LAS FLORES
16052023,30.2,,LAS LOMITAS
16052023,21.0,6.0,MALARGUE AERO
16052023,15.8,6.8,MAQUINCHAO
16052023,24.9,8.2,MAR DEL PLATA AERO
16052023,28.4,7.8,MARCOS JUAREZ AERO
16052023,25.5,,MARIANO MORENO AERO
16052023,25.5,10.0,MENDOZA AERO
16052023,25.3,10.8,MENDOZA OBSERVATORIO
16052023,,14.0,MERCEDES AERO (CTES)
16052023,,13.5,MERLO AERO
16052023,26.2,12.5,METAN
16052023,,10.8,MONTE CASEROS AERO
16052023,25.7,14.9,MORON AERO
16052023,23.7,5.0,NEUQUEN AERO
16052023,27.9,11.0,NUEVE DE JULIO
16052023,31.0,12.0,OBERA
16052023,25.2,9.5,OLAVARRIA AERO
16052023,28.9,16.0,ORAN AERO
16052023,25.4,11.8,PARANA AERO
16052023,16.8,6.1,PASO DE INDIOS
16052023,26.5,11.6,PASO DE LOS LIBRES AERO
16052023,28.8,11.8,PEHUAJO AERO
16052023,,6.0,PERITO MORENO AERO
16052023,23.8,10.8,PIGUE AERO
16052023,28.9,13.5,PILAR OBSERVATORIO
16052023,27.5,13.0,POSADAS AERO
16052023,29.4,11.5,PRESIDENCIA ROQUE SAENZ PENA AERO
16052023,15.0,8.8,PUERTO DESEADO AERO
16052023,19.8,10.2,PUERTO MADRYN AERO
16052023,22.2,14.0,PUNTA INDIO B.A.
16052023,27.4,11.3,RAFAELA AERO
16052023,29.3,13.7,RECONQUISTA AERO
16052023,28.4,9.4,RESISTENCIA AERO
16052023,26.6,12.0,RIO CUARTO AERO
16052023,10.4,1.0,RIO GALLEGOS AERO
16052023,8.4,2.0,RIO GRANDE B.A.
16052023,32.5,16.3,RIVADAVIA
16052023,26.1,12.3,ROSARIO AERO
16052023,25.0,11.3,SALTA AERO
16052023,22.5,8.4,SAN ANTONIO OESTE AERO
16052023,25.7,10.8,SAN FERNANDO AERO
16052023,26.2,8.5,SAN JUAN AERO
16052023,18.2,8.9,SAN JULIAN AERO
16052023,27.6,15.0,SAN LUIS AERO
16052023,26.0,10.9,SAN MARTIN (MZA)
16052023,22.6,9.6,SAN RAFAEL AERO
16052023,,,SANTA CRUZ AERO
16052023,24.9,10.9,SANTA ROSA AERO
16052023,27.9,,SANTA ROSA DE CONLARA AERO
16052023,29.2,13.5,SANTIAGO DEL ESTERO AERO
16052023,27.5,14.1,SAUCE VIEJO AERO
16052023,28.0,13.3,SUNCHALES AERO
16052023,23.5,5.2,TANDIL AERO
16052023,28.7,12.9,TARTAGAL AERO
16052023,28.7,14.6,TERMAS DE RIO HONDO AERO
16052023,30.0,7.0,TINOGASTA
16052023,20.0,8.1,TRELEW AERO
16052023,,13.8,TRENQUE LAUQUEN
16052023,25.0,12.1,TRES ARROYOS
16052023,28.2,15.1,TUCUMAN AERO
16052023,6.9,2.7,USHUAIA AERO
16052023,26.7,3.0,USPALLATA
16052023,28.0,8.5,VENADO TUERTO AERO
16052023,26.0,9.5,VICTORICA
16052023,,9.0,VIEDMA AERO
16052023,28.5,10.8,VILLA DE MARIA DEL RIO SECO
16052023,29.0,14.2,VILLA DOLORES AERO
16052023,24.8,6.2,VILLA GESELL AERO
16052023,30.4,11.8,VILLA REYNOLDS AERO
15052023,21.5,16.8,AEROPARQUE AERO
15052023,24.0,4.1,AZUL AERO
15052023,29.6,5.3,BAHIA BLANCA AERO
15052023,17.2,-1.7,BARILOCHE AERO
15052023,-6.2,-15.2,BASE BELGRANO II
15052023,6.0,2.1,BASE CARLINI (EX JUBANY)
15052023,3.1,0.0,BASE ESPERANZA
15052023,2.2,-1.5,BASE MARAMBIO
15052023,0.7,-1.5,BASE ORCADAS
15052023,3.1,-2.3,BASE SAN MARTIN
15052023,22.8,4.3,BENITO JUAREZ AERO
15052023,25.7,14.8,BERNARDO DE IRIGOYEN AERO
15052023,29.1,7.0,BOLIVAR AERO
15052023,24.8,13.4,BUENOS AIRES OBSERVATORIO
15052023,,9.5,CAMPO DE MAYO AERO
15052023,31.2,12.4,CATAMARCA AERO
15052023,28.5,9.4,CERES AERO
15052023,27.1,12.9,CHAMICAL AERO
15052023,16.6,-0.5,CHAPELCO AERO
15052023,26.5,13.5,CHEPES
15052023,,10.0,CHILECITO AERO
15052023,24.5,7.0,CIPOLLETTI
15052023,22.5,11.0,COMODORO RIVADAVIA AERO
15052023,25.5,9.1,CONCORDIA AERO
15052023,30.0,10.6,CORDOBA AERO
15052023,30.6,11.5,CORDOBA OBSERVATORIO
15052023,24.9,3.4,CORONEL PRINGLES AERO
15052023,27.2,4.2,CORONEL SUAREZ AERO
15052023,27.3,11.2,CORRIENTES AERO
15052023,,4.4,DOLORES AERO
15052023,19.0,2.3,EL BOLSON AERO
15052023,16.9,2.0,EL CALAFATE AERO
15052023,25.7,7.5,EL PALOMAR AERO
15052023,,,EL TREBOL
15052023,29.4,8.0,ESCUELA DE AVIACION MILITAR AERO
15052023,16.1,,ESQUEL AERO
15052023,26.1,10.0,EZEIZA AERO
15052023,27.5,9.7,FORMOSA AERO
15052023,29.8,10.3,GENERAL PICO AERO
15052023,20.0,11.5,GOBERNADOR GREGORES AERO
15052023,27.8,10.8,GUALEGUAYCHU AERO
15052023,26.3,10.8,IGUAZU AERO
15052023,27.2,10.2,ITUZAINGO
15052023,29.0,4.5,JACHAL
15052023,26.0,13.8,JUJUY AERO
15052023,24.2,13.5,JUJUY U N
15052023,28.4,11.1,JUNIN AERO
15052023,25.5,9.8,LA PLATA AERO
15052023,21.0,-2.1,LA QUIACA OBSERVATORIO
15052023,27.4,11.7,LA RIOJA AERO
15052023,30.7,9.3,LABOULAYE AERO
15052023,25.5,6.6,LAS FLORES
15052023,30.0,,LAS LOMITAS
15052023,27.0,5.8,MALARGUE AERO
15052023,19.5,-2.2,MAQUINCHAO
15052023,17.7,7.3,MAR DEL PLATA AERO
15052023,29.5,8.3,MARCOS JUAREZ AERO
15052023,25.5,,MARIANO MORENO AERO
15052023,26.0,10.8,MENDOZA AERO
15052023,25.3,12.2,MENDOZA OBSERVATORIO
15052023,,12.5,MERCEDES AERO (CTES)
15052023,,11.5,MERLO AERO
15052023,26.2,11.0,METAN
15052023,,10.2,MONTE CASEROS AERO
15052023,25.8,10.6,MORON AERO
15052023,24.2,4.2,NEUQUEN AERO
15052023,29.0,11.2,NUEVE DE JULIO
15052023,28.0,12.0,OBERA
15052023,24.3,6.5,OLAVARRIA AERO
15052023,29.5,14.6,ORAN AERO
15052023,26.0,12.6,PARANA AERO
15052023,17.6,3.8,PASO DE INDIOS
15052023,27.0,9.5,PASO DE LOS LIBRES AERO
15052023,29.0,7.8,PEHUAJO AERO
15052023,,9.0,PERITO MORENO AERO
15052023,27.0,9.2,PIGUE AERO
15052023,29.7,11.6,PILAR OBSERVATORIO
15052023,28.0,12.2,POSADAS AERO
15052023,28.7,6.0,PRESIDENCIA ROQUE SAENZ PENA AERO
15052023,17.0,9.0,PUERTO DESEADO AERO
15052023,24.7,12.0,PUERTO MADRYN AERO
15052023,22.5,10.5,PUNTA INDIO B.A.
15052023,27.5,10.5,RAFAELA AERO
15052023,29.7,12.0,RECONQUISTA AERO
15052023,27.6,9.0,RESISTENCIA AERO
15052023,30.3,10.2,RIO CUARTO AERO
15052023,19.2,7.5,RIO GALLEGOS AERO
15052023,14.6,7.0,RIO GRANDE B.A.
15052023,31.5,13.8,RIVADAVIA
15052023,26.2,10.1,ROSARIO AERO
15052023,24.2,10.2,SALTA AERO
15052023,27.0,8.5,SAN ANTONIO OESTE AERO
15052023,24.1,8.9,SAN FERNANDO AERO
15052023,28.7,9.5,SAN JUAN AERO
15052023,22.6,10.2,SAN JULIAN AERO
15052023,27.3,13.7,SAN LUIS AERO
15052023,26.9,10.6,SAN MARTIN (MZA)
15052023,28.7,10.1,SAN RAFAEL AERO
15052023,,8.0,SANTA CRUZ AERO
15052023,28.5,8.0,SANTA ROSA AERO
15052023,27.2,,SANTA ROSA DE CONLARA AERO
15052023,29.0,11.3,SANTIAGO DEL ESTERO AERO
15052023,28.1,11.8,SAUCE VIEJO AERO
15052023,28.0,10.0,SUNCHALES AERO
15052023,22.0,3.0,TANDIL AERO
15052023,29.4,16.0,TARTAGAL AERO
15052023,25.2,11.5,TERMAS DE RIO HONDO AERO
15052023,28.5,7.5,TINOGASTA
15052023,27.4,11.7,TRELEW AERO
15052023,,10.5,TRENQUE LAUQUEN
15052023,24.6,5.8,TRES ARROYOS
15052023,28.5,14.2,TUCUMAN AERO
15052023,16.4,5.8,USHUAIA AERO
15052023,27.2,3.8,USPALLATA
15052023,29.5,9.0,VENADO TUERTO AERO
15052023,28.7,8.5,VICTORICA
15052023,,5.1,VIEDMA AERO
15052023,29.3,8.5,VILLA DE MARIA DEL RIO SECO
15052023,28.4,14.0,VILLA DOLORES AERO
15052023,19.8,4.5,VILLA GESELL AERO
15052023,30.5,6.8,VILLA REYNOLDS AERO
14052023,25.6,14.3,AEROPARQUE AERO
14052023,25.3,9.4,AZUL AERO
14052023,23.8,10.4,BAHIA BLANCA AERO
14052023,21.0,4.3,BARILOCHE AERO
14052023,-13.2,-24.6,BASE BELGRANO II
14052023,6.6,0.2,BASE CARLINI (EX JUBANY)
14052023,8.5,-0.6,BASE ESPERANZA
14052023,3.5,-3.0,BASE MARAMBIO
14052023,-0.5,-2.5,BASE ORCADAS
14052023,8.4,2.2,BASE SAN MARTIN
14052023,21.6,10.2,BENITO JUAREZ AERO
14052023,23.0,11.7,BERNARDO DE IRIGOYEN AERO
14052023,28.3,10.0,BOLIVAR AERO
14052023,26.9,14.1,BUENOS AIRES OBSERVATORIO
14052023,,10.0,CAMPO DE MAYO AERO
14052023,29.5,12.4,CATAMARCA AERO
14052023,28.6,10.4,CERES AERO
14052023,27.7,13.2,CHAMICAL AERO
14052023,18.5,1.4,CHAPELCO AERO
14052023,27.5,14.0,CHEPES
14052023,,10.0,CHILECITO AERO
14052023,23.5,4.6,CIPOLLETTI
14052023,20.7,11.8,COMODORO RIVADAVIA AERO
14052023,25.3,8.9,CONCORDIA AERO
14052023,30.1,7.1,CORDOBA AERO
14052023,30.0,11.6,CORDOBA OBSERVATORIO
14052023,24.2,6.2,CORONEL PRINGLES AERO
14052023,26.5,5.1,CORONEL SUAREZ AERO
14052023,26.2,11.2,CORRIENTES AERO
14052023,,8.6,DOLORES AERO
14052023,18.4,5.1,EL BOLSON AERO
14052023,10.7,-3.5,EL CALAFATE AERO
14052023,26.3,8.4,EL PALOMAR AERO
14052023,28.5,8.3,ESCUELA DE AVIACION MILITAR AERO
14052023,17.6,,ESQUEL AERO
14052023,26.6,10.3,EZEIZA AERO
14052023,26.8,9.4,FORMOSA AERO
14052023,29.5,8.0,GENERAL PICO AERO
14052023,16.0,4.5,GOBERNADOR GREGORES AERO
14052023,26.7,9.7,GUALEGUAYCHU AERO
14052023,24.8,9.3,IGUAZU AERO
14052023,25.8,9.4,ITUZAINGO
14052023,27.0,4.0,JACHAL
14052023,25.0,10.8,JUJUY AERO
14052023,24.0,8.9,JUJUY U N
14052023,28.1,11.0,JUNIN AERO
14052023,24.5,10.7,LA PLATA AERO
14052023,20.0,-2.7,LA QUIACA OBSERVATORIO
14052023,28.2,10.9,LA RIOJA AERO
14052023,28.9,9.6,LABOULAYE AERO
14052023,27.5,12.0,LAS FLORES
14052023,29.0,,LAS LOMITAS
14052023,26.6,3.0,MALARGUE AERO
14052023,19.2,2.2,MAQUINCHAO
14052023,23.3,8.3,MAR DEL PLATA AERO
14052023,28.7,6.6,MARCOS JUAREZ AERO
14052023,26.5,,MARIANO MORENO AERO
14052023,26.5,9.2,MENDOZA AERO
14052023,25.6,10.6,MENDOZA OBSERVATORIO
14052023,,11.5,MERCEDES AERO (CTES)
14052023,,12.0,MERLO AERO
14052023,25.0,10.5,METAN
14052023,,10.9,MONTE CASEROS AERO
14052023,26.2,12.5,MORON AERO
14052023,22.8,1.8,NEUQUEN AERO
14052023,28.6,12.1,NUEVE DE JULIO
14052023,,,OBERA
14052023,24.1,8.4,OLAVARRIA AERO
14052023,27.6,14.8,ORAN AERO
14052023,24.4,11.0,PARANA AERO
14052023,19.8,8.2,PASO DE INDIOS
14052023,26.2,9.5,PASO DE LOS LIBRES AERO
14052023,28.4,11.8,PEHUAJO AERO
14052023,,3.5,PERITO MORENO AERO
14052023,24.6,8.3,PIGUE AERO
14052023,30.2,8.6,PILAR OBSERVATORIO
14052023,25.5,11.4,POSADAS AERO
14052023,29.0,5.8,PRESIDENCIA ROQUE SAENZ PENA AERO
14052023,13.3,2.4,PUERTO DESEADO AERO
14052023,24.0,9.0,PUERTO MADRYN AERO
14052023,24.2,10.0,PUNTA INDIO B.A.
14052023,27.0,10.5,RAFAELA AERO
14052023,29.0,11.2,RECONQUISTA AERO
14052023,27.2,9.5,RESISTENCIA AERO
14052023,26.8,8.5,RIO CUARTO AERO
14052023,11.5,-0.5,RIO GALLEGOS AERO
14052023,7.1,-0.5,RIO GRANDE B.A.
14052023,30.0,11.3,RIVADAVIA
14052023,26.2,9.5,ROSARIO AERO
14052023,25.0,8.2,SALTA AERO
14052023,23.0,6.8,SAN ANTONIO OESTE AERO
14052023,26.1,10.1,SAN FERNANDO AERO
14052023,28.7,8.4,SAN JUAN AERO
14052023,14.0,-0.3,SAN JULIAN AERO
14052023,28.0,13.4,SAN LUIS AERO
14052023,27.0,9.5,SAN MARTIN (MZA)
14052023,27.7,9.5,SAN RAFAEL AERO
14052023,13.2,-4.7,SANTA CRUZ AERO
14052023,27.1,9.5,SANTA ROSA AERO
14052023,26.5,,SANTA ROSA DE CONLARA AERO
14052023,28.0,11.8,SANTIAGO DEL ESTERO AERO
14052023,29.8,10.6,SAUCE VIEJO AERO
14052023,27.3,10.6,SUNCHALES AERO
14052023,24.0,4.5,TANDIL AERO
14052023,30.2,11.5,TARTAGAL AERO
14052023,25.7,11.0,TERMAS DE RIO HONDO AERO
14052023,29.0,6.0,TINOGASTA
14052023,23.9,10.4,TRELEW AERO
14052023,,11.5,TRENQUE LAUQUEN
14052023,21.8,9.0,TRES ARROYOS
14052023,27.5,13.6,TUCUMAN AERO
14052023,11.4,1.6,USHUAIA AERO
14052023,24.0,0.2,USPALLATA
14052023,28.2,9.0,VENADO TUERTO AERO
14052023,28.3,11.2,VICTORICA
14052023,,6.4,VIEDMA AERO
14052023,29.4,9.0,VILLA DE MARIA DEL RIO SECO
14052023,27.0,11.8,VILLA DOLORES AERO
14052023,23.9,6.2,VILLA GESELL AERO
14052023,29.5,5.8,VILLA REYNOLDS AERO
13052023,22.7,13.7,AEROPARQUE AERO
13052023,22.6,6.1,AZUL AERO
13052023,24.0,8.1,BAHIA BLANCA AERO
13052023,15.5,10.6,BARILOCHE AERO
13052023,-14.0,-22.4,BASE BELGRANO II
13052023,2.0,-0.3,BASE CARLINI (EX JUBANY)
13052023,4.3,-3.6,BASE ESPERANZA
13052023,0.2,-6.2,BASE MARAMBIO
13052023,1.2,-1.5,BASE ORCADAS
13052023,5.2,-1.8,BASE SAN MARTIN
13052023,19.7,5.6,BENITO JUAREZ AERO
13052023,21.0,8.9,BERNARDO DE IRIGOYEN AERO
13052023,25.1,5.0,BOLIVAR AERO
13052023,23.0,13.7,BUENOS AIRES OBSERVATORIO
13052023,,11.9,CAMPO DE MAYO AERO
13052023,30.5,12.0,CATAMARCA AERO
13052023,27.0,10.0,CERES AERO
13052023,26.6,13.0,CHAMICAL AERO
13052023,16.0,10.2,CHAPELCO AERO
13052023,26.0,13.0,CHEPES
13052023,,9.0,CHILECITO AERO
13052023,19.0,10.4,CIPOLLETTI
13052023,19.6,7.3,COMODORO RIVADAVIA AERO
13052023,24.3,8.5,CONCORDIA AERO
13052023,28.2,6.9,CORDOBA AERO
13052023,28.5,11.4,CORDOBA OBSERVATORIO
13052023,22.0,4.5,CORONEL PRINGLES AERO
13052023,21.4,3.6,CORONEL SUAREZ AERO
13052023,24.6,9.0,CORRIENTES AERO
13052023,,7.6,DOLORES AERO
13052023,19.0,9.9,EL BOLSON AERO
13052023,8.9,-1.0,EL CALAFATE AERO
13052023,22.3,10.8,EL PALOMAR AERO
13052023,27.0,8.4,ESCUELA DE AVIACION MILITAR AERO
13052023,17.3,,ESQUEL AERO
13052023,22.0,12.3,EZEIZA AERO
13052023,24.5,8.2,FORMOSA AERO
13052023,27.0,6.3,GENERAL PICO AERO
13052023,14.5,3.5,GOBERNADOR GREGORES AERO
13052023,26.0,8.7,GUALEGUAYCHU AERO
13052023,22.8,7.4,IGUAZU AERO
13052023,24.5,8.0,ITUZAINGO
13052023,26.5,3.5,JACHAL
13052023,24.0,9.7,JUJUY AERO
13052023,23.7,6.7,JUJUY U N
13052023,26.1,9.0,JUNIN AERO
13052023,21.3,12.4,LA PLATA AERO
13052023,20.1,,LA QUIACA OBSERVATORIO
13052023,27.7,12.1,LA RIOJA AERO
13052023,28.7,8.1,LABOULAYE AERO
13052023,22.5,6.0,LAS FLORES
13052023,27.5,,LAS LOMITAS
13052023,23.5,4.8,MALARGUE AERO
13052023,16.0,4.8,MAQUINCHAO
13052023,18.2,6.0,MAR DEL PLATA AERO
13052023,27.9,9.3,MARCOS JUAREZ AERO
13052023,23.0,,MARIANO MORENO AERO
13052023,25.2,10.4,MENDOZA AERO
13052023,24.8,11.6,MENDOZA OBSERVATORIO
13052023,,11.0,MERCEDES AERO (CTES)
13052023,,12.5,MERLO AERO
13052023,24.2,10.4,METAN
13052023,,10.1,MONTE CASEROS AERO
13052023,22.2,10.9,MORON AERO
13052023,19.0,7.5,NEUQUEN AERO
13052023,25.0,8.7,NUEVE DE JULIO
13052023,24.5,10.0,OBERA
13052023,22.9,5.1,OLAVARRIA AERO
13052023,26.9,13.3,ORAN AERO
13052023,23.8,12.9,PARANA AERO
13052023,18.4,10.7,PASO DE INDIOS
13052023,24.2,9.0,PASO DE LOS LIBRES AERO
13052023,27.0,5.2,PEHUAJO AERO
13052023,,3.5,PERITO MORENO AERO
13052023,21.0,6.3,PIGUE AERO
13052023,28.2,9.2,PILAR OBSERVATORIO
13052023,24.0,10.3,POSADAS AERO
13052023,26.1,3.2,PRESIDENCIA ROQUE SAENZ PENA AERO
13052023,11.4,3.5,PUERTO DESEADO AERO
13052023,20.6,11.8,PUERTO MADRYN AERO
13052023,20.2,12.0,PUNTA INDIO B.A.
13052023,25.0,11.0,RAFAELA AERO
13052023,26.5,8.8,RECONQUISTA AERO
13052023,25.4,6.0,RESISTENCIA AERO
13052023,26.0,11.7,RIO CUARTO AERO
13052023,8.4,-1.0,RIO GALLEGOS AERO
13052023,7.2,-3.4,RIO GRANDE B.A.
13052023,29.0,11.3,RIVADAVIA
13052023,25.6,8.9,ROSARIO AERO
13052023,24.1,4.8,SALTA AERO
13052023,24.7,6.8,SAN ANTONIO OESTE AERO
13052023,22.8,12.0,SAN FERNANDO AERO
13052023,26.0,8.6,SAN JUAN AERO
13052023,13.2,0.4,SAN JULIAN AERO
13052023,25.3,12.2,SAN LUIS AERO
13052023,25.3,9.9,SAN MARTIN (MZA)
13052023,27.6,9.1,SAN RAFAEL AERO
13052023,11.0,-2.9,SANTA CRUZ AERO
13052023,25.6,8.2,SANTA ROSA AERO
13052023,24.6,,SANTA ROSA DE CONLARA AERO
13052023,27.2,12.2,SANTIAGO DEL ESTERO AERO
13052023,25.6,9.1,SAUCE VIEJO AERO
13052023,25.4,10.6,SUNCHALES AERO
13052023,21.5,7.2,TANDIL AERO
13052023,27.2,12.0,TARTAGAL AERO
13052023,26.2,12.0,TERMAS DE RIO HONDO AERO
13052023,29.0,7.0,TINOGASTA
13052023,21.4,8.8,TRELEW AERO
13052023,,8.0,TRENQUE LAUQUEN
13052023,20.3,8.4,TRES ARROYOS
13052023,27.2,12.8,TUCUMAN AERO
13052023,8.8,1.0,USHUAIA AERO
13052023,24.0,1.5,USPALLATA
13052023,28.0,10.6,VENADO TUERTO AERO
13052023,26.5,8.0,VICTORICA
13052023,,6.4,VIEDMA AERO
13052023,27.6,12.0,VILLA DE MARIA DEL RIO SECO
13052023,24.6,12.6,VILLA DOLORES AERO
13052023,18.0,4.5,VILLA GESELL AERO
13052023,28.7,6.2,VILLA REYNOLDS AERO
12052023,18.1,12.8,AEROPARQUE AERO
12052023,20.0,5.8,AZUL AERO
12052023,21.0,8.4,BAHIA BLANCA AERO
12052023,14.0,9.4,BARILOCHE AERO
12052023,-15.0,-30.1,BASE BELGRANO II
12052023,4.8,-1.4,BASE CARLINI (EX JUBANY)
12052023,2.3,-1.6,BASE ESPERANZA
12052023,1.4,-4.0,BASE MARAMBIO
